instancia,tempo_execucao,valor_mochila,peso_mochila,capacidade_mochila,peso_total
102,0.00014643229075147893,161523,1053,1428,0
10302,3.476355999999999,934834092.0,51510,51510,0
1097,0.001677458235491446,18358068,11203,13164,0
10,2.008729084225539e-05,980,70,110,0
